series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_classification,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2015,A,0,201552,01/01/2015,X,Exports,,1,Total,0,World,2000,,100.66232832,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1994,A,0,199452,01/01/1994,M,Imports,,1,Total,0,World,2000,,82.84330789,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1994,A,0,199452,01/01/1994,X,Exports,,1,Total,0,World,2000,,83.34917962,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1993,A,0,199352,01/01/1993,M,Imports,,1,Total,0,World,2000,,84.35991108,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1993,A,0,199352,01/01/1993,X,Exports,,1,Total,0,World,2000,,85.14665229,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1992,A,0,199252,01/01/1992,X,Exports,,1,Total,0,World,2000,,86.0927131,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1992,A,0,199252,01/01/1992,M,Imports,,1,Total,0,World,2000,,86.63472971,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1991,A,0,199152,01/01/1991,X,Exports,,1,Total,0,World,2000,,78.90260805,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1991,A,0,199152,01/01/1991,M,Imports,,1,Total,0,World,2000,,81.32670469,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1990,A,0,199052,01/01/1990,X,Exports,,1,Total,0,World,2000,,79.94331782,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1990,A,0,199052,01/01/1990,M,Imports,,1,Total,0,World,2000,,80.47362617,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1989,A,0,198952,01/01/1989,X,Exports,,1,Total,0,World,2000,,80.4198855,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1989,A,0,198952,01/01/1989,M,Imports,,1,Total,0,World,2000,,79.87351588,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1988,A,0,198852,01/01/1988,X,Exports,,1,Total,0,World,2000,,71.00140312,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1988,A,0,198852,01/01/1988,M,Imports,,1,Total,0,World,2000,,74.10470266,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1987,A,0,198752,01/01/1987,X,Exports,,1,Total,0,World,2000,,66.88315517,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1987,A,0,198752,01/01/1987,M,Imports,,1,Total,0,World,2000,,74.56928194,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2010,A,0,201052,01/01/2010,X,Exports,,1,Total,0,World,2000,,107.19021225,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1986,A,0,198652,01/01/1986,X,Exports,,1,Total,0,World,2000,,63.1461828,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1986,A,0,198652,01/01/1986,M,Imports,,1,Total,0,World,2000,,78.13125743,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2009,A,0,200952,01/01/2009,X,Exports,,1,Total,0,World,2000,,95.83726811,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2010,A,0,201052,01/01/2010,M,Imports,,1,Total,0,World,2000,,86.16084507,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2009,A,0,200952,01/01/2009,M,Imports,,1,Total,0,World,2000,,86.35039892,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2008,A,0,200852,01/01/2008,X,Exports,,1,Total,0,World,2000,,113.62376879,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2008,A,0,200852,01/01/2008,M,Imports,,1,Total,0,World,2000,,93.64908411,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2007,A,0,200752,01/01/2007,X,Exports,,1,Total,0,World,2000,,96.68878715,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2007,A,0,200752,01/01/2007,M,Imports,,1,Total,0,World,2000,,81.89545243,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1965,A,0,196552,01/01/1965,X,Exports,,1,Total,0,World,2000,,10.48858371,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1965,A,0,196552,01/01/1965,M,Imports,,1,Total,0,World,2000,,8.78780307,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1964,A,0,196452,01/01/1964,X,Exports,,1,Total,0,World,2000,,10.789338,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1964,A,0,196452,01/01/1964,M,Imports,,1,Total,0,World,2000,,8.80184729,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1963,A,0,196352,01/01/1963,X,Exports,,1,Total,0,World,2000,,10.06759415,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1981,A,0,198152,01/01/1981,X,Exports,,1,Total,0,World,2000,,45.0335023,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1998,A,0,199852,01/01/1998,M,Imports,,1,Total,0,World,2000,,83.03286175,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1998,A,0,199852,01/01/1998,X,Exports,,1,Total,0,World,2000,,79.94331782,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1997,A,0,199752,01/01/1997,M,Imports,,1,Total,0,World,2000,,80.09451845,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1997,A,0,199752,01/01/1997,X,Exports,,1,Total,0,World,2000,,77.29421891,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1996,A,0,199652,01/01/1996,M,Imports,,1,Total,0,World,2000,,79.43099378,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1996,A,0,199652,01/01/1996,X,Exports,,1,Total,0,World,2000,,77.57805859,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1995,A,0,199552,01/01/1995,M,Imports,,1,Total,0,World,2000,,82.27456015,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1995,A,0,199552,01/01/1995,X,Exports,,1,Total,0,World,2000,,80.88937863,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1981,A,0,198152,01/01/1981,M,Imports,,1,Total,0,World,2000,,52.69855767,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1980,A,0,198052,01/01/1980,X,Exports,,1,Total,0,World,2000,,39.82534427,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1980,A,0,198052,01/01/1980,M,Imports,,1,Total,0,World,2000,,46.31515914,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1979,A,0,197952,01/01/1979,X,Exports,,1,Total,0,World,2000,,34.49681163,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1979,A,0,197952,01/01/1979,M,Imports,,1,Total,0,World,2000,,35.75571677,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1978,A,0,197852,01/01/1978,X,Exports,,1,Total,0,World,2000,,28.42266387,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1978,A,0,197852,01/01/1978,M,Imports,,1,Total,0,World,2000,,31.69228516,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1977,A,0,197752,01/01/1977,M,Imports,,1,Total,0,World,2000,,30.58149954,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1977,A,0,197752,01/01/1977,X,Exports,,1,Total,0,World,2000,,26.73870564,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2014,A,0,201452,01/01/2014,M,Imports,,1,Total,0,World,2000,,77.25095208,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2014,A,0,201452,01/01/2014,X,Exports,,1,Total,0,World,2000,,104.44657157,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2013,A,0,201352,01/01/2013,X,Exports,,1,Total,0,World,2000,,109.83888239,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2013,A,0,201352,01/01/2013,M,Imports,,1,Total,0,World,2000,,81.32670469,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2012,A,0,201252,01/01/2012,X,Exports,,1,Total,0,World,2000,,101.13535873,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2012,A,0,201252,01/01/2012,M,Imports,,1,Total,0,World,2000,,85.4973204,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2011,A,0,201152,01/01/2011,X,Exports,,1,Total,0,World,2000,,111.16375342,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1985,A,0,198552,01/01/1985,X,Exports,,1,Total,0,World,2000,,64.74771176,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2011,A,0,201152,01/01/2011,M,Imports,,1,Total,0,World,2000,,87.29816822,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1984,A,0,198452,01/01/1984,X,Exports,,1,Total,0,World,2000,,59.56356433,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1985,A,0,198552,01/01/1985,M,Imports,,1,Total,0,World,2000,,80.1445779,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1983,A,0,198352,01/01/1983,X,Exports,,1,Total,0,World,2000,,52.49104694,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1984,A,0,198452,01/01/1984,M,Imports,,1,Total,0,World,2000,,72.42534163,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1983,A,0,198352,01/01/1983,M,Imports,,1,Total,0,World,2000,,63.69380159,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1982,A,0,198252,01/01/1982,X,Exports,,1,Total,0,World,2000,,49.67644634,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1982,A,0,198252,01/01/1982,M,Imports,,1,Total,0,World,2000,,58.80081336,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2001,A,0,200152,01/01/2001,M,Imports,,1,Total,0,World,2000,,98.95659217,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2000,A,0,200052,01/01/2000,X,Exports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2000,A,0,200052,01/01/2000,M,Imports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1999,A,0,199952,01/01/1999,X,Exports,,1,Total,0,World,2000,,83.1598817,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1999,A,0,199952,01/01/1999,M,Imports,,1,Total,0,World,2000,,86.53995278,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2004,A,0,200452,01/01/2004,M,Imports,,1,Total,0,World,2000,,78.67269218,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1976,A,0,197652,01/01/1976,M,Imports,,1,Total,0,World,2000,,27.79747032,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1976,A,0,197652,01/01/1976,X,Exports,,1,Total,0,World,2000,,23.26252705,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1975,A,0,197552,01/01/1975,M,Imports,,1,Total,0,World,2000,,22.56699006,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1975,A,0,197552,01/01/1975,X,Exports,,1,Total,0,World,2000,,17.63332587,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1974,A,0,197452,01/01/1974,M,Imports,,1,Total,0,World,2000,,17.01314814,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1974,A,0,197452,01/01/1974,X,Exports,,1,Total,0,World,2000,,17.78971639,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1973,A,0,197352,01/01/1973,M,Imports,,1,Total,0,World,2000,,13.45582533,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1973,A,0,197352,01/01/1973,X,Exports,,1,Total,0,World,2000,,18.22276484,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1972,A,0,197252,01/01/1972,M,Imports,,1,Total,0,World,2000,,12.80910203,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1972,A,0,197252,01/01/1972,X,Exports,,1,Total,0,World,2000,,14.21728099,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2003,A,0,200352,01/01/2003,X,Exports,,1,Total,0,World,2000,,82.21382089,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,2003,A,0,200352,01/01/2003,M,Imports,,1,Total,0,World,2000,,80.28407231,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1971,A,0,197152,01/01/1971,M,Imports,,1,Total,0,World,2000,,12.31695128,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1971,A,0,197152,01/01/1971,X,Exports,,1,Total,0,World,2000,,11.81171825,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1970,A,0,197052,01/01/1970,M,Imports,,1,Total,0,World,2000,,11.61396495,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1970,A,0,197052,01/01/1970,X,Exports,,1,Total,0,World,2000,,10.86147702,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1969,A,0,196952,01/01/1969,M,Imports,,1,Total,0,World,2000,,10.92493667,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1969,A,0,196952,01/01/1969,X,Exports,,1,Total,0,World,2000,,10.84947171,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1968,A,0,196852,01/01/1968,M,Imports,,1,Total,0,World,2000,,10.53126777,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1968,A,0,196852,01/01/1968,X,Exports,,1,Total,0,World,2000,,10.19990975,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1967,A,0,196752,01/01/1967,X,Exports,,1,Total,0,World,2000,,9.34590389,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1967,A,0,196752,01/01/1967,M,Imports,,1,Total,0,World,2000,,8.95650601,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1966,A,0,196652,01/01/1966,X,Exports,,1,Total,0,World,2000,,10.34424137,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1966,A,0,196652,01/01/1966,M,Imports,,1,Total,0,World,2000,,8.78780307,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1963,A,0,196352,01/01/1963,M,Imports,,1,Total,0,World,2000,,8.63314435,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1962,A,0,196252,01/01/1962,X,Exports,,1,Total,0,World,2000,,9.06925667,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1962,A,0,196252,01/01/1962,M,Imports,,1,Total,0,World,2000,,8.66123279,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1961,A,0,196152,01/01/1961,X,Exports,,1,Total,0,World,2000,,8.85275388,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1961,A,0,196152,01/01/1961,M,Imports,,1,Total,0,World,2000,,8.84397994,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1960,A,0,196052,01/01/1960,X,Exports,,1,Total,0,World,2000,,9.38199483,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1960,A,0,196052,01/01/1960,M,Imports,,1,Total,0,World,2000,,8.82993572,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1959,A,0,195952,01/01/1959,X,Exports,,1,Total,0,World,2000,,9.77892019,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1959,A,0,195952,01/01/1959,M,Imports,,1,Total,0,World,2000,,8.68932122,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1958,A,0,195852,01/01/1958,X,Exports,,1,Total,0,World,2000,,8.4558178,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1958,A,0,195852,01/01/1958,M,Imports,,1,Total,0,World,2000,,8.90024297,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1957,A,0,195752,01/01/1957,X,Exports,,1,Total,0,World,2000,,10.03151392,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1957,A,0,195752,01/01/1957,M,Imports,,1,Total,0,World,2000,,8.94246179,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1956,A,0,195652,01/01/1956,X,Exports,,1,Total,0,World,2000,,10.11571183,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1956,A,0,195652,01/01/1956,M,Imports,,1,Total,0,World,2000,,8.66123279,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",554,C,New Zealand,1955,A,0,195552,01/01/1955,X,Exports,,1,Total,0,World,2000,,10.44046602,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1950,A,0,195052,01/01/1950,M,Imports,,1,Total,0,World,2000,,72.10118382,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1950,A,0,195052,01/01/1950,X,Exports,,1,Total,0,World,2000,,108.10792448,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1951,A,0,195152,01/01/1951,M,Imports,,1,Total,0,World,2000,,91.13581505,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1951,A,0,195152,01/01/1951,X,Exports,,1,Total,0,World,2000,,154.92021164,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1952,A,0,195252,01/01/1952,M,Imports,,1,Total,0,World,2000,,81.65049104,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1952,A,0,195252,01/01/1952,X,Exports,,1,Total,0,World,2000,,126.30001104,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1953,A,0,195352,01/01/1953,M,Imports,,1,Total,0,World,2000,,73.6845803,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1953,A,0,195352,01/01/1953,X,Exports,,1,Total,0,World,2000,,119.7199127,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1954,A,0,195452,01/01/1954,M,Imports,,1,Total,0,World,2000,,70.76380908,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1954,A,0,195452,01/01/1954,X,Exports,,1,Total,0,World,2000,,115.22645628,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1955,A,0,195552,01/01/1955,M,Imports,,1,Total,0,World,2000,,71.16213599,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1955,A,0,195552,01/01/1955,X,Exports,,1,Total,0,World,2000,,115.70798903,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1956,A,0,195652,01/01/1956,M,Imports,,1,Total,0,World,2000,,71.16213599,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1956,A,0,195652,01/01/1956,X,Exports,,1,Total,0,World,2000,,120.6829782,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",392,C,Japan,1957,A,0,195752,01/01/1957,M,Imports,,1,Total,0,World,2000,,71.44755132,,P,Price,A,Actual
